"","symbol","Sector","MarketCap","EnterpriseValue","Revenue","GrossProfit","EBITDA","NetIncomeAvltoCommon","TotalCash","TotalDebt","OperatingCashFlow","LeveredFreeCashFlow","TrailingPE","ForwardPE","PEGRatio","PriceSales","PriceBook","EnterpriseValueRevenue","EnterpriseValueEBITDA","ProfitMargin","OperatingMargin","ReturnonAssets","ReturnonEquity","RevenuePerShare","QtrlyRevenueGrowth","DilutedEPS","QtrlyEarningsGrowth","TotalCashPerShare","TotalDebtEquity","CurrentRatio","BookValuePerShare","Beta","AvgVol","AvgVol1","ForwardAnnualDividendYield","TrailingAnnualDividendYield3","AnalystOpinion","RollingAVG","Volatility","Kurtosis","RSI","fit.cluster"
"393","GLNG","Consumer Services",-0.365120836271432,-0.337190770325012,-0.408039947167237,-0.408823712386521,-0.419832181282083,-0.348948731665737,-0.129664386669151,-0.174455807710577,-0.282234869921071,-0.690138967022415,-0.226748719156384,7.9015830492778,-0.436305757740224,2.57460012118354,-0.213479766508271,4.80942499976389,16.6055113667599,-1.49303551726298,-0.14050844954941,-0.869760408706341,-0.065530150566865,-0.435704614159079,0.152725788160164,-0.346297905578769,-0.0201019938368668,-0.104694525947123,-0.0762415077659851,-0.0865075198182196,0.189867467426167,-0.683550120574539,-0.232562545241374,-0.297129065940472,0.597837300692146,0.642736481472806,-0.650198665008625,1.67019971889825,1.49161770110804,1.22116595305823,0.509797920152835,104
"394","GLPW","Capital Goods",-0.442019781510966,-0.433051316317922,-0.395139921056507,-0.403562108610415,-0.416652786592033,-0.333943179889685,-0.135132048307457,-0.207822593276337,-0.29227633446047,-0.184041010679326,-0.144883227497601,-0.331393327657028,-0.0264729454674935,-0.22927398274264,-0.337771028385211,-0.280791295062495,-0.170754268473732,-0.165874476829556,-0.000440181452083949,-0.3335455561408,-0.048478598348757,-0.117249738782875,0.0217767639622994,-0.215197522091303,-0.0474732272350273,-0.168431265871575,-0.160545545489828,-0.00112850180248012,-0.13729495824452,-0.411490644036224,-0.503925912871111,-0.495571438613479,0.942667213356565,0.613384445837549,1.13741959425856,-2.19204403870403,1.25564617390507,3.52668143985668,0.0481913652205655,35
"395","KNDI","Capital Goods",-0.437577523597523,-0.428884580020191,-0.406426631520205,-0.40932262074912,-0.418699819191668,-0.326880575679253,-0.135030367993275,-0.207646372035578,-0.293021778710424,-0.200424533174318,-0.14843230950593,-0.792358292286099,-0.0551943824461753,-0.0846397529473529,-0.241001403066736,-0.0630765415301574,0.377243549168073,0.565472223833692,0.00876666925741532,-0.442606204120232,-0.00118937583528388,-0.408126862356661,-0.0133807561530806,-0.204915139072678,-0.0364960978861574,-0.171690530981348,-0.149356216868622,-0.0749496614842112,-0.639892307825576,0.175585068493825,-0.383350520863047,-0.455383309629465,-0.516228570992903,-0.56069697957273,-3.73790293101559,-1.94088213466664,2.39808523714453,-0.337735024648879,0.467198843140179,48
"396","KNL","Consumer Durables",-0.421060234463147,-0.410263128350988,-0.378073374984912,-0.379569229563178,-0.399306975055178,-0.316915486045885,-0.135109270726096,-0.203565772165162,-0.278650862098635,-0.173854458316344,-0.079895592500648,-0.140878905859464,0.000591485531649102,-0.15822558915899,0.0715023410809986,-0.162862470232479,0.0105492183432956,-0.00437974810307471,0.0211459179641952,0.402613817720367,0.0231877975368559,-0.209000814171146,-0.0335071625959431,-0.131653160064976,-0.022464462979341,-0.173682304103987,-0.0277074748106186,-0.0615276324511692,-0.6385991757083,-0.411490644036224,-0.472803354714139,-0.471719032393121,0.0142789869523581,0.0263437331324098,-1.30024166837851,0.601124199289896,-0.315271654964072,-0.563042563448362,0.723935544018582,148
"397","KO","Consumer Non-Durables",3.08263700157289,3.13267164240848,1.00313278897127,1.99010197119728,1.8614511944465,2.1610855807387,0.17662589877093,0.615007915396845,1.7769410342616,1.5232800484983,-0.0370700029334812,0.0642904714609892,0.185071484587029,0.0794482036625049,0.177149913676398,0.182986487201704,0.134629704490215,0.469543474889897,0.0682491317064274,0.307185750738364,0.0140853235922717,-0.339654345524043,-0.044716806690702,-0.078955947094524,-0.031771159601209,-0.0903899735208964,0.0170498396742037,-0.0801693394415053,-0.563597512906325,-0.196706846769133,1.83502202845339,1.39262941435978,0.359108899616778,0.349216125120236,0.162355089203733,0.416229032634328,-1.07826579112767,-0.471756736514389,-1.38932154179329,166
"398","KOP","Basic Industries",-0.436092174999763,-0.413845106685595,-0.361670971514225,-0.393270415041532,-0.403272986383157,-0.35040824828092,-0.134879112943189,-0.193498111406156,-0.277822794717529,-0.178015927310102,-0.226748719156384,-0.436198464123754,0.0530633415503949,-0.225044911695994,0.27658292317795,-0.226362606679411,0.0242710603407195,-0.359932175380996,-0.000440181452083949,-0.283559425816893,-0.16964748952204,0.380198377379361,0.0146433540838165,-0.536521991423328,-0.0364960978861574,-0.154850994580854,1.39150651180694,-0.060409130031749,-0.725670071604847,-0.110793327862296,-0.503930932887688,-0.491381068469124,0.756989568075724,0.173103911308695,0.324865840046205,-0.2051641685997,0.728176484893069,0.7277369139597,1.24144786462387,9
"399","KORS","Consumer Non-Durables",-0.27983295100026,-0.313191515483147,-0.276564161053111,-0.184933458899469,-0.165458653985859,-0.0460543549352402,-0.12068972186659,-0.208659086507791,-0.132962412972243,-0.0635544210810561,-0.149378731374817,-0.382463627206492,0.0105335214088851,-0.0846397529473529,-0.0421353840636323,-0.133380264024975,-0.188271513576827,0.629718083218069,0.0881455843632854,4.10613165535525,0.0748412198867734,-0.223156694373908,0.00903853203643706,0.251365607378798,-0.0332984123801822,-0.0885792706821336,-0.18102944227922,0.105129228042436,-0.359282638376805,0.103990469404795,0.53081592941957,0.0776101632723795,-0.516228570992903,-0.56069697957273,0.487376590888677,-1.57813356985308,0.276040982149894,4.50055082441753,-1.1029536692665,23
"400","KR","Consumer Services",0.306545881453038,0.429710791114279,2.94790077783542,1.54928567821616,0.560789730335122,0.268016410932382,-0.131511603855638,0.00157954566421165,0.475167701214624,0.193419304840761,-0.0597052592977112,0.0181051570858223,0.0497493295913162,-0.217432583812032,0.225090828971789,-0.260380536918839,-0.0688622927907328,-0.182155961742035,-0.000440181452083949,0.320818331735793,0.0517421336095924,0.722351244798706,-0.0355452797040811,-0.0609617768119306,-0.0308643532636937,-0.172958022968482,0.0804603026728665,-0.0943370367541608,-0.595925815838211,-0.225344686404745,0.778565332148616,0.226536966518802,-0.22444941412301,-0.296528658855417,-0.487687914166154,0.895554460616012,-0.779601961349419,-0.496418198549818,-1.02188385584491,199
"401","KS","Basic Industries",-0.399984475285283,-0.375697037422034,-0.340626378382022,-0.362328699313852,-0.34121808035561,-0.282721096775887,-0.135106144391399,-0.188769136337672,-0.240838845144094,-0.135822250382083,-0.118225678190598,-0.336722402392625,0.0182662159800687,-0.164146288624294,-0.123812499011336,-0.145853505112765,-0.108276094272695,0.0607461915468415,0.0341113706487335,0.332936181511285,0.00803778953319868,-0.19830526024017,-0.0375833968122191,-0.0802412449718521,-0.0409585395997197,-0.175674077226626,-0.00922075795819199,-0.0495969399773541,-0.487302717987073,0.948806738655353,-0.369798599958289,-0.414399296514741,-0.0652971467394311,-0.179120516314389,-0.325177163323682,-0.623577448074426,0.0524910783779754,-0.425801788708869,1.09428901113211,59
"402","KSS","Consumer Services",-0.205378399885935,-0.152718886092767,0.178679905086157,0.179850566493818,0.0522329272085912,-0.050032447841022,-0.117398435796406,-0.120362578743245,0.067560254195683,0.196434862082615,-0.11388791129153,-0.245684042326189,0.0282082518573048,-0.192903971741486,-0.190397103588268,-0.217291158615564,-0.152945069285586,-0.0563044837698998,0.019456271204774,0.369289730837762,-0.0152483338798299,0.543358004012674,-0.0329976333189086,0.251365607378798,-0.0361142846914141,-0.0682993988879897,-0.0800438311075161,-0.0499697741171608,0.439010922021235,0.504920224303365,0.042335493291259,-0.204544427761376,0.253007388027726,0.231807982579209,0.324865840046205,-0.633341294683254,-0.229023822961138,2.81932736694471,1.36967451820465,74
"403","KSU","Transportation",-0.228620825895169,-0.214328913448002,-0.334127312855901,-0.266091497335915,-0.222168225557522,-0.174968393925268,-0.134505441510397,-0.168693298782786,-0.123905081728349,-0.187153065752919,-0.0509508570105003,0.0549645906736959,0.0701857366723014,0.128505427803596,-0.119373525372874,0.247620554656617,3.88712814388357e-05,0.605515875915736,0.101352415156312,0.240537576973155,-0.0226051278898363,-0.210783406492975,-0.061276508194323,0.273215671293375,-0.0398131000154898,-0.169336617290956,-0.115583392037112,-0.0947098708939675,0.671774703130815,0.0180769504979582,-0.213077157820152,-0.268996571728297,-0.14487328043122,-0.208472551949646,0.487376590888677,-0.0280483495964208,-0.132461983091342,-0.14631293894745,-0.790986088064442,2
"404","KTOS","Capital Goods",-0.438034690298942,-0.418570810702441,-0.385488499270906,-0.392680951393941,-0.411468434145772,-0.363977450372189,-0.134751082093706,-0.196334752897708,-0.290142821607155,-0.172361757481626,-0.226748719156384,0.10559080066186,0.10001184430401,-0.214895141184044,-0.241001403066736,-0.184407159384117,0.174335460057229,-0.667080188054249,-0.00409533566634208,-0.604682444867443,-0.161012608417075,-0.295089537478312,-0.0587288618091505,-0.474827693311579,-0.0364960978861574,-0.166982703600565,0.220301305566949,-0.0615276324511692,-0.687307152125675,-0.884014998023824,-0.448739519097124,-0.46083005120763,-0.516228570992903,-0.56069697957273,-0.000155661638738596,0.171490101667581,0.666007854124517,-0.506624594299537,1.17348569555317,9
"405","GLT","Basic Industries",-0.426940765213196,-0.414024205602325,-0.357028781852709,-0.391232921129207,-0.390021240045573,-0.314956225646365,-0.134197720852397,-0.201471936663142,-0.269920351240188,-0.161991256126891,-0.123667603936703,-0.350045089231615,-0.00272252642742958,-0.205591184881423,-0.250767145071353,-0.233166192727297,-0.126085293460841,-0.0866672529310094,0.00931839064824673,-0.113909528959999,-0.0285279705250109,-0.0197314529416273,-0.059238391086185,-0.0982354152544455,-0.0376654007950587,-0.147608183225802,-0.101564725171871,-0.0432587596006398,-0.224365854141067,0.0753526297691825,-0.511602290527601,-0.485313376484333,0.0938551206441473,0.114399840038181,0.324865840046205,-0.757954610335982,-0.260112221822772,-0.670483462513329,0.99827222639687,59
"406","GLW","Basic Industries",0.0187731323048121,-0.0488415143891737,-0.111921167724701,-0.0653321390983913,0.149188001185951,0.483137907501282,-0.0597845535292873,-0.147688024304062,0.36500352634464,0.199450419324469,-0.145671912388341,-0.253677654429584,0.0801277725495374,-0.0423490424808947,-0.264971860714432,-0.0585408174982337,-0.129296788396409,0.913543968854529,0.0574560819982878,-0.126027378735492,-0.023571486425049,-0.370063273367013,-0.0388572200048053,-0.0648176704439149,-0.0280962076018047,-0.104694525947123,-0.161377703796897,0.0592706288462089,-0.194623815443732,0.705385101752649,1.43228154468479,1.46490212481513,0.173431254335936,0.143751875673438,0.487376590888677,-0.597958426182939,-0.636419012319722,-0.503654485926816,0.0767022064824646,17
"407","GM","Capital Goods",0.538773171833434,0.996917060399248,4.3157993314286,0.768459918943409,1.94560088129478,1.16821713503609,0.203125307152188,0.78621019676768,1.62087511986246,-2.31250876313978,-0.134945797874281,-0.517022764280296,-0.0369673166712426,-0.21912421223069,-0.245440376705199,-0.252443019862972,-0.150901390690225,-0.0981082963830217,0.0045253110653988,-0.386561148908579,-0.0170875323823315,0.546189180053226,-0.045735865244771,0.049573840638286,0.035523415972298,0.0821700070132023,0.0110454974278131,-0.0771866663230515,0.101934483451437,0.361731026125304,2.39216663747716,2.9543630988868,0.703938812281198,0.349216125120236,-0.16266641248121,-0.255645193103313,-0.70478086474687,-0.120876545797621,-0.209659390422273,130
"408","GMCR","Consumer Non-Durables",-0.216802643178609,-0.236358080205834,-0.265422905865474,-0.25583995563868,-0.205704156391556,-0.143603679725522,-0.133810948588495,-0.198693849697792,-0.199811870352931,-0.158662080931884,-0.0620713139699304,0.028319216995715,0.0204755572861212,-0.0431948566902238,0.00225435232098917,-0.0449336454024626,-0.0568921753036182,0.288246940188779,0.0565595347381868,1.34174717532103,0.000275748395522478,-0.142310889660357,-0.0307047515722534,0.162680053843159,-0.0374744941976871,-0.166258422465059,-0.155591002953894,-0.0272268915889507,-0.0907422020226043,0.247179667582855,-0.0776544875529014,-0.254316931095209,-0.0652971467394311,-0.120416445043875,0.649887341731149,-1.6168453485871,0.441432411754364,-0.0100681547414789,-1.23148178804087,136
"409","GME","Consumer Services",-0.347984471332421,-0.349011298829214,-0.122133984980035,-0.173827622060798,-0.27412151048124,-0.205614933282622,-0.129757878963889,-0.202113991690128,-0.174966176780587,-0.0394631342758857,-0.125639316163552,-0.330505148534429,-0.00327486175394269,-0.202207928044107,-0.16198767230211,-0.252443019862972,-0.156156564221154,-0.069505687752991,0.0130080274494318,0.849459528191651,-0.00358968574532833,0.439967649346577,-0.0281571051870809,0.161394755965831,-0.0344677152890836,-0.114834461844195,-0.159278104375984,-0.073831159064791,-0.0109990547906186,-0.640593361121121,-0.203127871119641,-0.300957349001521,0.332583521719515,0.0556957687676667,-0.325177163323682,1.11182552307941,-0.0661275326256396,-0.344864103177858,-0.0549430525475999,195
"410","GMK","Consumer Non-Durables",-0.333014773224778,-0.32537024182081,-0.309987926616021,-0.304534778700547,-0.327558390970913,-0.253666456493143,-0.133088318654323,-0.195603286038648,-0.209034447859129,-0.0266379693262813,-0.0694060834538098,0.0278751274344152,0.0132951980414507,-0.105785108180582,0.0608488043486895,-0.0993623337855471,0.0187239327247396,0.12191177000183,0.0330424104539976,0.740398880212219,0.0142100150161701,-0.130252176895041,0.00470753318164387,0.0380061597423331,-0.0376176741457158,-0.153221362025967,-0.107505055240795,-0.0678658128278835,-0.396783469777792,0.748341861206068,-0.532879437711694,-0.503287173495195,-0.304025547814799,-0.0617123737733612,0.324865840046205,0.626872921812445,0.0798419751683429,-0.592380227010761,0.196456188970016,75
"411","GMT","Consumer Services",-0.398408717589742,-0.321609164569473,-0.366003681864972,-0.342337338709102,-0.304872733001229,-0.26568347424763,-0.134390809238186,-0.130028722751153,-0.290473314131765,-0.177494235907262,-0.140624329087606,-0.354485984844612,-0.00879821501907383,-0.11762650711119,-0.217030945419041,0.176182901153818,-0.0396668842855753,0.387696010194732,0.0689043008580397,-0.272956307263338,-0.00991777550817279,-0.0961732060365409,-0.0365643382581501,0.325912884263828,-0.0399562799635186,-0.153221362025967,0.240119475710687,-0.0518339448161944,0.428665865083032,-0.0391987287732659,-0.474638170773036,-0.407107711600058,0.279532765924989,0.231807982579209,-0.000155661638738596,0.0982911422288806,-0.665773717958692,-0.105395719447328,-0.995558589324313,2
"412","GNTX","Capital Goods",-0.351135986723503,-0.356354354415158,-0.366932119797275,-0.365284560503222,-0.330465213849215,-0.239984729311361,-0.12677892861721,-0.203930483214076,-0.290473314131765,-0.177494235907262,-0.0986662929002534,-0.171521085589142,0.029312922510331,0.028699351102755,-0.119373525372874,0.0344415251562023,-0.0717818336412485,0.638958926006233,0.0882835147109932,1.22965706489773,-0.0014387586830807,-0.397431308425686,-0.00548305235904599,-0.171497394262147,-0.0371642709769582,-0.142538215277266,-0.161249679441963,0.106620564601663,-0.603684608541863,-0.0391987287732659,-0.262616998332807,-0.194688327314406,0.0408043648496212,0.0263437331324098,-0.16266641248121,-0.219132427309502,-0.826085415068517,-0.107700302085487,0.623394013378399,85
"413","GNW","Finance",-0.375560231004393,-0.358682640332652,-0.115325440143146,-0.295137532144748,-0.407709138352876,-0.757947649626986,-0.0276279680778724,-0.0614362777719588,0.260347560218155,-0.120726370829363,-0.226748719156384,-0.514358226912498,0.0182662159800687,-0.215740955393373,-0.353751333483675,-0.260380536918839,1.32492650924548,-0.842216160896592,-0.00999185803085285,-0.74252298606367,-0.0804931214346745,-0.247169261532666,-0.0347809857885294,-0.629063438590951,-0.0403858198076048,0.0854292721229754,-0.121638944025476,-0.0529524472356146,0.483839502086784,1.67907164936346,0.666171022540592,0.26133880896165,-0.516228570992903,-0.56069697957273,0.162355089203733,-0.270812878025958,0.558406096217306,0.316994832305503,1.31634826342762,53
"414","GOL","Transportation",-0.435055720375521,-0.398263500930056,-0.317105950763678,-0.299409007851929,-0.37397426063181,-0.52049985127572,-0.126235988491555,-0.167763861858949,-0.232749122569475,-0.182026618441768,-0.226748719156384,-0.11823033823318,-0.0772877955066999,-0.234348867998615,-0.374170612220601,-0.234300123735277,-0.0963059767855808,-1.0512352239622,0.005283927977792,-0.310824587811751,-6.31631123059431,-0.337347461342852,-0.0350357504270466,-0.546804374441953,-0.0364960978861574,-0.138554669031988,-0.18102944227922,-0.0976925440124213,-0.903691259749766,1.44996893227857,-0.276609329153417,-0.33464013012119,-0.516228570992903,-0.56069697957273,1.13741959425856,-1.97119705321279,1.85621116051189,0.0422860700844355,0.322157793091082,15
"415","GOOG","Technology",8.00333434532442,6.1492346968975,1.74247886239528,-0.411321671380081,3.71640298714543,4.42482563694066,0.872905297642539,-0.0612503903871914,4.47596331857621,3.46529891225218,0.00575558663368561,0.030983754363513,0.0110858567353983,0.279906171273517,-0.0297062578759383,0.287308139935949,0.14309637295671,0.701884664992301,0.0769732261989492,0.546513283804339,-0.017679816645849,0.623889233610608,-0.00803069874421846,2.4286602115726,-0.0323677427179954,1.61112748406455,-0.171952515514421,0.0581521264267888,6.18396587503694,-0.139431167497908,-0.147938581182244,-0.114242931937044,-0.516228570992903,-0.56069697957273,-2.11279542259087,0.950852287312166,-0.175689373092454,3.68590089364199,0.207195105648785,161
"416","GOOGL","Technology",8.43391013563107,6.53250637870042,1.74247886239528,3.03234204374953,3.71640298714543,4.42482563694066,0.872905297642539,-0.0612503903871914,4.47596331857621,3.46529891225218,0.0175858599947814,0.0749486209321817,0.0177138806535556,0.306126411762721,-0.0119503633220897,0.322460001183358,0.17083201103661,0.701884664992301,0.0769732261989492,0.546513283804339,-0.017679816645849,0.623889233610608,-0.00803069874421846,2.4286602115726,-0.0323677427179954,1.61112748406455,-0.171952515514421,0.0581521264267888,6.18396587503694,-0.339896044947193,-0.127881684181485,-0.0632918769510693,-0.516228570992903,-0.56069697957273,-0.650198665008625,1.17214034537719,-0.214878865935392,3.85478289926463,0.138211530553951,161
"417","GPC","Capital Goods",-0.17760567050202,-0.187822273771913,0.0672673532097895,-0.0192002014608327,-0.187410746207148,-0.101840323337784,-0.131930830451153,-0.192858658802556,-0.129422470819754,0.089822851354114,-0.0755578256015796,-0.0147574704503542,0.145855676404598,-0.173450244926915,-0.00484800550055027,-0.210487572567678,-0.0145588329711399,-0.054544323238821,0.0141114702310947,0.538939627694657,0.00451525680806851,0.61403254665461,-0.0342714565114949,0.297636330962609,-0.0367824577822149,-0.151048518619452,-0.147602283206031,-0.06712014454827,0.0739166209104688,0.0180769504979582,-0.41577789717492,-0.410253142155426,0.226482010130463,0.231807982579209,0.324865840046205,0.192917076075385,-0.749555112418185,-0.487592893050144,-0.744126619719569,184
"418","GPI","Consumer Durables",-0.400181444997225,-0.350444090163056,-0.092423971146337,-0.287448875871822,-0.346168277151511,-0.296819828704864,-0.134902486016873,-0.159956591698715,-0.290473314131765,-0.177494235907262,-0.0785548281863905,-0.24435177364229,-0.0126645623046656,-0.228428168533311,-0.177080182672882,-0.259246605910858,0.00587795298247036,-0.202837847982211,0.0012149827204103,0.0936086484453091,-0.0207347565313601,4.43811251046586,-0.0143998147071496,0.364471820583671,0.0051692669902055,-0.158834540826132,0.152499607194061,-0.0838976808395725,1.01143740593516,0.0610337099513764,-0.48854612669964,-0.454541280297641,-0.277500169917536,-0.325880694490674,0.324865840046205,1.0421924812475,-0.341516181192134,-0.233724643919512,-0.803549624998967,135
"419","GPK","Consumer Durables",-0.346605683348822,-0.314087010066799,-0.284301143822303,-0.344071557846218,-0.290677046698129,-0.269059226963019,-0.134566479473522,-0.170738060015228,-0.189434405080178,-0.0827152717957954,-0.0340730003486703,0.00611473893073083,0.0105335214088851,-0.146384190228382,0.0244492205132999,-0.124308815961128,-0.054264588538154,-0.0356225975297237,0.0260079627208971,0.179948328095693,-0.000846474419563245,-0.318263237662092,-0.0498120994610469,-0.219053415723287,-0.0364960978861574,-0.175130866374997,0.0592722719313387,-0.0492241058375473,-0.702393693493889,-0.597636601667703,0.144097021634056,0.141481874570238,-0.14487328043122,-0.355232730125931,-0.975220166693569,0.502164251496673,-0.333617316294742,-0.212736778649741,-0.567996102308276,116
"420","GPOR","Energy",-0.375560231004393,-0.364772003501483,-0.389228556741533,-0.363941608540884,-0.324790598010012,-0.274632528504896,-0.134150528085785,-0.194142954743915,-0.225704123586539,-0.369166069756734,-0.110338829283201,-0.792358292286099,-0.175603483626034,0.120893099919634,-0.265859655442125,0.304317105055663,-0.112655405548469,0.891101922083274,0.0975593305943464,-0.0881590981870776,-0.0341702574564141,-0.359892011295399,0.089544157807887,-0.0134057553507909,-0.0529856552341337,-0.163723438490791,-0.137757210311629,-0.0999295488512616,0.31659441491916,0.605152663028007,-0.213646736624082,-0.12786943296283,-0.516228570992903,-0.56069697957273,-0.650198665008625,-1.51759003316427,0.74664553623789,-0.682382473226341,0.909454373420731,82
"421","GPRE","Basic Industries",-0.427521628893714,-0.414919700185977,-0.311535323169859,-0.379302689479049,-0.373518754718219,-0.300241915281052,-0.129220447142224,-0.195643437713758,-0.248979977666986,-0.160435228590094,-0.164994692211464,-0.310521118275943,0.106087532895654,-0.224199097486665,-0.277400986902126,-0.270585915990667,-0.202577263744354,-0.103388777976258,0.0103873508429826,0.423820054827478,-0.0101671583559696,0.453599237689977,-0.0347809857885294,0.0701386066755356,-0.0364960978861574,0.0160793533983586,-0.068009541743748,-0.0507154423967742,0.0558127712686125,-0.0821554882266841,-0.372908886382868,-0.311303842700746,-0.14487328043122,-0.149768480679132,0.324865840046205,-1.31165095205968,1.24959976789576,-0.514814226437454,0.723939049478007,172
"422","GPS","Consumer Services",-0.14431778918371,-0.1647185135137,0.0932636153142752,0.126029972583333,0.0522329272085912,0.0727522832775347,-0.116951816554025,-0.183564289564183,0.0455274192216862,0.142154831729246,-0.126112527097996,-0.261227176971678,0.0188185513065818,-0.169221173880269,0.0919216198179245,-0.205951848535754,-0.160827829581979,0.07790775672486,0.0314906940422843,1.76435718624133,0.0699159086427861,-0.050454955900214,-0.0442072774136675,0.0688533087982075,-0.0384290271845453,-0.124069046321885,-0.120909205202354,-0.0522067789560011,-0.548942015577203,0.232860747765049,0.247731402315199,0.286762081435954,0.173431254335936,0.173103911308695,0.974908843416092,-0.235086374779928,-0.46315152787702,-0.52273816495917,-0.364997081765089,47
"423","GRA","Basic Industries",-0.299726891906469,-0.272715160302091,-0.312154281791395,-0.309660549549165,-0.317129317824782,-0.245329671110726,-0.130398033211302,-0.167020312319879,-0.399242076120063,-0.243010232543778,-0.0130151137659197,0.0256546796279169,0.0121905273884245,-0.0533446272021738,1.41917473771811,0.00949504298062192,0.13375384223506,0.124111970665679,0.0354561915388851,0.307185750738364,0.124780135158088,0.0053296979358546,-0.0444620420521847,0.180674224125752,-0.0352552050032416,-0.0963652928888138,0.597025772394862,-0.0473599351385137,-0.62911620684828,-0.067836568408878,-0.457062706581805,-0.409648109431414,-0.516228570992903,-0.56069697957273,-0.487687914166154,0.568473862098495,-0.964449408159521,-0.123424888646636,-0.242200879022947,148
"424","GROW","Finance",-0.443661524060008,-0.435471479979699,-0.411484761375392,-0.410344357738278,-0.421990803683843,-0.338199275960263,-0.13496382172616,-0.208659086507791,-0.290310638366874,-0.17774972597902,-0.226748719156384,-0.792358292286099,-0.0551943824461753,0.0117830669161718,-0.282727755268281,-0.175335711320269,-0.488400313009846,-0.983029003382897,-0.0984396934985143,-1.46353504770547,-0.0764094773020015,-0.442205833215162,-0.120891433607359,-0.312880160768238,-0.0364960978861574,-0.153945643161472,-0.18102944227922,0.409361886124721,-0.758429418575825,-1.22766907365117,-0.536558337552399,-0.506816397064705,0.226482010130463,0.290512053849723,-2.11279542259087,-1.49780079655936,0.706808487520902,-0.496529905122725,0.692818254327667,186
"425","GRPN","Technology",-0.380090534379074,-0.392353236677955,-0.312463761102163,-0.278905924457459,-0.402610764934482,-0.360614935902743,-0.120740636460222,-0.208035248444511,-0.230635806481552,-0.223991113019406,-0.226748719156384,0.180641936521506,0.0188185513065818,-0.161608845996307,0.00402994177637399,-0.226362606679411,0.350967681513432,-0.324728964759419,-0.0114746092687123,-0.762214491948845,-0.0839533084478555,-0.399318759119387,-0.0286666344641154,-0.307738969258926,-0.0364960978861574,-0.15159172947108,-0.175447580404111,-0.073831159064791,-0.796361294015904,0.619471582845813,1.34786803516678,1.13193314576734,-0.516228570992903,-0.56069697957273,0.324865840046205,-1.49019127731781,0.416160765165404,-0.237243393835717,2.07028413315649,5
"426","GS","Finance",1.37943990240471,-4.49228563846877,0.694891395446659,2.53855945199936,-0.421566396567565,2.25044374085194,10.4539301582755,7.00507265416321,-0.290473314131765,-0.177494235907262,-0.131002373420582,-0.335390133708726,0.0149522040209901,-0.0254327582943114,-0.264971860714432,-1.02918576032991,-0.331329015252098,0.764370363845599,0.117076474795008,-0.745552448507543,-0.0608853950266491,0.379359510404382,-0.0378381614507363,1.87212623068953,-0.0480936736764852,28.3479656012367,0.399740241442026,-0.122672431379472,6.41328130383378,0.30445534685408,-0.0665660432445306,-0.172659219284401,-0.171398658328483,-0.208472551949646,0.81239809257362,0.564074247258832,-0.818770235723696,-0.562849766171218,1.16444704780901,13
"427","GSBC","Finance",-0.433021417190577,-0.422282456652761,-0.405429489180911,-0.411321671380081,-0.421566396567565,-0.322167760123652,-0.13125509553743,-0.200444165312762,-0.290473314131765,-0.177494235907262,-0.128951792704659,-0.209268698299615,0.0652147187336834,-0.0102081025263865,-0.239225813611352,0.100209523619096,-0.331329015252098,0.753369360526356,0.153352156242173,-0.566814164319029,-0.0256600677753474,-0.292363219809632,-0.0126164622375289,0.131832904787284,-0.0344438519644121,0.175602273493365,-0.18102944227922,-0.122672431379472,0.340732881108302,0.0610337099513764,-0.532504674166464,-0.505435578294092,0.0408043648496212,-0.237824587584903,0.81239809257362,0.561181225337328,-0.421380531635663,-0.593231052680232,0.960057737207774,60
"428","GT","Consumer Durables",-0.284166284662999,-0.211642429697047,0.135662280889448,-0.0499548265525384,0.00101137869224999,0.565876944643167,-0.111294639483869,-0.0928512457976604,0.0069699580171918,-0.0829203296882414,-0.201905145098083,-0.419767150355665,-0.00493186773348203,-0.20897444171874,-0.185958129949806,-0.230898330711335,-0.172797947069093,0.421139060285229,0.0198700622478976,0.126932735327913,0.188216897066405,0.22899260513949,-0.0617860374713575,0.931288184485363,-0.0364960978861574,-0.0693858205912475,-0.00614817343978312,-0.0600362958919423,-0.23945239550928,0.676747262117038,0.210303317182382,0.151362092718138,-0.304025547814799,-0.325880694490674,-0.000155661638738596,0.857896035974066,-0.263959491765802,-0.201964562060007,-0.812907120725754,83
"429","GTE","Energy",-0.431892386801722,-0.428659631780778,-0.396811728293274,-0.373267094304802,-0.364571447797025,-0.416728550892369,-0.132115135325175,-0.208659086507791,-0.258916786240258,-0.246562558974682,-0.226748719156384,0.0958208303132668,-0.141911028708734,-0.135388605507103,-0.328005286380595,-0.219559020631525,-0.2945428005356,-2.63053926047267,0.051628524807631,-0.269926844819464,-0.115874312965849,-0.431510279284186,-0.162672834324187,-0.418274586709143,-0.0364960978861574,-0.16426664934242,-0.18102944227922,-0.0317009012666314,-0.659720333623799,0.146947228858213,-0.306860721356718,-0.282288640634512,-0.516228570992903,-0.56069697957273,0.324865840046205,-1.85422052442698,1.19381238853101,-0.556322005260511,-0.162979512245555,52
