"","MarketCap","EnterpriseValue","Revenue","GrossProfit","EBITDA","NetIncomeAvltoCommon","TotalCash","TotalDebt","OperatingCashFlow","LeveredFreeCashFlow","symbol","TrailingPE","ForwardPE","PEGRatio","PriceSales","PriceBook","EnterpriseValueRevenue","EnterpriseValueEBITDA","ProfitMargin","OperatingMargin","ReturnonAssets","ReturnonEquity","RevenuePerShare","QtrlyRevenueGrowth","DilutedEPS","QtrlyEarningsGrowth","TotalCashPerShare","TotalDebtEquity","CurrentRatio","BookValuePerShare","Beta","AvgVol","AvgVol1","ForwardAnnualDividendYield","TrailingAnnualDividendYield3","Sector","AnalystOpinion","RollingAVG","Volatility","Kurtosis","RSI","cluster"
"210",1.4e+09,1.3e+09,3.3e+08,278460000,134760000,75460000,108270000,0,0,0,"CNS",18.72,15.23,1.37,4.24,6.15,3.95,9.67,0.2287,0.3951,0,0,7.32,0.065,1.65,-0.064,2.38,0,0,5.01,1.7,126070,134962,0.032,0.063,"Finance",3,-0.213257048877049,0.0107395421347318,3.63365981999979,68.8888049386445,10
"211",3.78e+09,7.44e+09,3.37e+09,1.5e+09,929370000,126120000,5320000,3.41e+09,829050000,-481570000,"CNX",30.59,23.27,2.18,1.15,0.73,2.21,8,0.0375,0.1,0.018,0.0243,14.64,-0.142,0.54,-0.319,0.02,64.31,0.49,23.17,2.18,4958000,9232210,0.014,0.015,"Energy",2.4,-0.451935416095973,0.0217984198699458,3.07917487823379,74.7787499021017,37
"212",4.442e+10,8.164e+10,1.86e+10,0,0,3.96e+09,7.16e+09,4.577e+10,0,0,"COF",11.48,10.45,2.3,2.39,0.95,4.39,0,0.2202,0.3617,0.0134,0.0902,33.67,-0.046,7.08,-0.277,13.12,0,0,85.52,1.1,2971900,6149140,0.02,0.016,"Finance",2.1,0.0156070059241991,0.00801327554882773,42.7692419069009,13.4730579260653,72
"213",1.082e+10,1.296e+10,1.68e+09,1.65e+09,422930000,-108240000,0,2e+09,1.09e+09,-1.35e+09,"COG",0,42.19,3.32,6.4,5.02,7.71,30.64,-0.0644,-0.1521,-0.0299,-0.0476,4.06,-0.364,-0.26,0,0,92.97,0.91,5.19,0.47,5354130,8563450,0.003,0.002,"Energy",2.3,-0.207531024130438,0.00827401634216219,4.25994710279481,62.6866050346419,87
"214",8.62e+09,7.29e+09,4.32e+09,3.3e+09,1e+09,465940000,2.02e+09,896700000,1.07e+09,852050000,"COH",18.54,16.17,-2.71,2,3.4,1.69,7.26,0.1078,0.1886,0.126,0.189,15.71,-0.155,1.68,-0.538,7.32,35.3,4.19,9.2,0.81,3764390,3946950,0.044,0.043,"Consumer Non-Durables",2.8,-0.261499581386259,0.00968269523563722,6.69176820205209,20.3252349791018,16
"215",256750000,245320000,336530000,112240000,31360000,6450000,69720000,0,32830000,41190000,"COHU",28.72,13.76,1.18,0.92,1.32,0.73,7.82,0.0277,0.0545,0.0338,0.0266,13.17,0.049,0.35,0,2.69,0,3.12,9.07,0.11,189552,162850,0.02,0.02,"Capital Goods",2.3,-0.0571643804884974,0.0161881248068345,23.611263598893,95.1807228915663,1
"216",1.115e+10,1.354e+10,5.26e+09,1.51e+09,1.2e+09,6.83e+08,2.94e+08,2.41e+09,7.34e+08,708250000,"COL",17,15.44,1.51,2.16,5.53,2.57,11.23,0.1271,0.1899,0.0862,0.3408,39.61,0.023,4.98,0.127,2.2,117.37,1.44,15.38,0.68,845462,1517650,0.015,0.015,"Capital Goods",2.2,-0.131772874172327,0.00738887184981135,4.86306091774686,60.3448127229525,1
"217",8.6e+09,9.75e+09,1.78e+09,1.09e+09,529290000,240740000,17910000,1.35e+09,450400000,143910000,"COO",36.12,20.25,1.51,4.82,3.29,5.48,18.43,0.1352,0.2061,0.0602,0.0938,36.9,0.054,4.9,-0.233,0.37,51.52,1.49,53.71,0.22,365967,344788,0,0,"Health Care",2,-0.025966554024743,0.00975283103955707,2.64937459458732,22.9385110667964,19
"218",6.207e+10,8.407e+10,4.725e+10,2.152e+10,1.569e+10,3.91e+09,2.66e+09,2.251e+10,1.227e+10,-5.26e+09,"COP",12.51,25.68,-392.06,1.36,1.32,1.78,5.36,0.1062,0.1389,0.0357,0.0775,38.14,-0.504,4.02,-0.872,2.16,45.93,1.13,39.46,0.85,6655560,12167900,0.057,0.056,"Energy",2.2,-0.235749181686862,0.00954617916587416,3.4805637241356,64,88
"219",1.47e+09,1.4e+09,8.31e+09,573700000,108500000,45800000,16500000,38900000,7.1e+07,9540000,"CORE",32.3,22.95,1.97,0.18,3.18,0.17,12.87,0.0055,0.009,0.0522,0.1029,358.96,0.077,1.97,1.292,0.72,8.48,1.79,19.83,0.28,140275,139562,0.009,0.008,"Consumer Non-Durables",1.2,0.142340290288129,0.011768194540256,15.9147162845063,0,16
"220",6.386e+10,6.294e+10,1.1594e+11,1.418e+10,4.66e+09,2.31e+09,6.8e+09,6.03e+09,4.1e+09,1.75e+09,"COST",27.84,25.67,2.94,0.55,6.04,0.54,13.52,0.0199,0.0307,0.0672,0.2046,263.99,0.012,5.22,0.091,15.48,55.72,1.05,24.08,0.76,1945440,1458560,0.011,0.042,"Consumer Services",2,-0.0163548435989678,0.00721360162611871,5.45599491271131,42.0514713989376,47
"221",1.05e+09,2.73e+09,2.34e+09,276500000,209300000,8100000,34500000,1.78e+09,108100000,98140000,"COT",129.2,33.06,-3.09,0.44,2.04,1.17,13.06,0.0053,0.0284,0.0185,0.0285,25,0.494,0.09,0,0.37,268.68,1.05,5.43,1.17,642703,718662,0.023,0.016,"Consumer Non-Durables",2.3,0.276601930985355,0.0152106227174343,4.16330883346097,25.1968503937008,16
"222",3.32e+09,3.85e+09,2.62e+09,1.22e+09,470800000,323430000,601280000,1.15e+09,0,0,"CPA",10.35,8.57,-5.68,1.24,1.53,1.47,8.19,0.1233,0.1347,0.0546,0.1561,59.22,-0.115,7.3,-0.253,13.64,53.92,0.91,48.37,1.3,545116,456862,0.045,0.049,"Transportation",2.6,-0.320552490415342,0.0137923785643468,21.0436388008808,45.7516517151465,5
"223",1.531e+10,1.856e+10,8.24e+09,2.9e+09,1.51e+09,7.6e+08,2.3e+08,3.8e+09,1.11e+09,625250000,"CPB",20.47,19.49,9.66,1.85,9.58,2.25,12.31,0.0922,0.1459,0.0956,0.4773,26.31,-0.036,2.41,-0.011,0.74,239.43,0.82,5.14,0.86,1347830,1282810,0.026,0.025,"Consumer Non-Durables",3.4,0.0835090107692576,0.00685853632680859,3.24980796254216,18.0124906444387,16
"224",3.99e+09,4.03e+09,511840000,240810000,22690000,-46830000,299940000,282980000,25670000,8310000,"CPHD",0,0,-7.54,7.78,10.63,7.87,177.46,-0.0915,-0.0161,-0.0066,-0.1285,7.21,0.137,-0.67,0,4.17,75.57,3.87,5.21,0.47,608473,1625790,0,0,"Capital Goods",2,-0.0573172959586689,0.0153093401681945,8.79917993216952,54.4966272510385,1
"225",6.81e+09,1.722e+10,7.2e+09,1.57e+09,1.98e+09,9.53e+08,7.96e+08,1.184e+10,7.14e+08,1.21e+09,"CPN",7.64,18.87,2.21,0.9,2.08,2.39,8.68,0.1323,0.1888,0.048,0.2923,18.33,-0.199,2.4,0,2.14,369.27,1.4,8.43,0.82,5044710,6309560,0,0,"Public Utilities",1.9,-0.190623697893689,0.0114042080731365,5.35350900824767,4.81293345518689,17
"226",4.805e+10,4.951e+10,5.66e+09,4.08e+09,241010000,-161680000,1.02e+09,2.04e+09,1.43e+09,874080000,"CRM",0,77.98,3.47,8.51,11.36,8.75,205.43,-0.0286,-0.0169,-0.0063,-0.0439,8.92,0.232,-0.26,0,1.55,48.14,0.66,6.46,1.29,4255970,2944150,0,0,"Technology",2,0.0806427957941091,0.0149463316024224,15.4031928241232,58.9595242072675,89
"227",393810000,482330000,530320000,200120000,53780000,29450000,790000,104270000,12390000,-3240000,"CRMT",14.23,11.37,1.14,0.74,1.72,0.91,8.97,0.0556,0.0942,0.0818,0.1332,61.54,0.122,3.25,0.148,0.09,45.43,15.43,26.85,0.96,31591,34175,0,0,"Consumer Durables",3,-0.122700587900626,0.0107982782419227,3.06963328635098,0,6
"228",1.21e+09,920510000,1.15e+09,590340000,58040000,-30450000,180700000,10360000,4380000,19550000,"CROX",0,27.6,6.29,1.04,2.95,0.8,15.86,-0.0144,0.0177,0.0133,-0.0238,13.91,-0.161,-0.37,0,2.35,1.79,3.07,5.25,0.87,1411120,1711840,0,0,"Consumer Non-Durables",2.3,0.212798766383963,0.016650542887591,6.62592468219602,21.3235294117647,16
"229",2.1e+09,2.11e+09,1.05e+09,425750000,190170000,78280000,222760000,160440000,193930000,167340000,"CRUS",27.69,11.83,0.64,2.03,2.65,2.02,11.1,0.0748,0.1433,0.0955,0.1075,16.66,0.853,1.19,2.255,3.51,20.06,2.5,12.6,0.16,1350960,3027400,0,0,"Technology",2,-0.0225052413384661,0.0237018489775215,12.6495183927187,65.3846065088736,15
"230",4.807e+10,-1.1073e+11,2.744e+10,0,0,3.78e+09,4.6734e+11,3.0893e+11,0,0,"CS",12.54,11.24,1.82,1.75,1.08,-4.04,0,0.1451,0.2775,0.0043,0.0883,16.93,0.071,2.35,0,286.29,0,0,27.22,1.44,1348580,1569000,0.026,0.024,"Finance",4,0.125764564220184,0.0141370133106216,3.89595143392142,40.9090599173788,90
"231",9.02e+09,9.58e+09,1.217e+10,2.64e+09,1.09e+09,2.1e+07,2.1e+09,2.67e+09,1.43e+09,867750000,"CSC",0,12.35,1.38,0.74,3.09,0.79,8.82,-7e-04,0.0265,0.0186,0.0104,85.39,0,-0.06,0,15.24,90.51,1.36,21.05,0.75,1107680,617250,0.014,0.014,"Technology",2.8,0.00148457882116801,0.00978062213911703,4.53500617859612,50.8286957055002,15
"232",1.4454e+11,1.1102e+11,4.868e+10,2.777e+10,1.35e+10,8.91e+09,5.442e+10,2.1e+10,1.203e+10,8.85e+09,"CSCO",16.51,12.41,1.39,2.96,2.45,2.28,8.22,0.183,0.2291,0.067,0.1554,9.52,0.051,1.72,0.117,10.7,35.7,2.98,11.55,1.13,24103400,26748100,0.03,0.028,"Technology",2.3,-0.00627973861730499,0.00808326666399886,3.02773130551083,48.3333444443701,91
"233",761960000,689980000,1.08e+09,589550000,109470000,-5780000,236320000,196470000,402550000,377480000,"CSH",13.34,21.66,1.89,0.68,0.67,0.64,6.3,0.0562,0.0456,0.0179,-0.0053,37.34,-0.045,2.08,-0.828,8.6,17.77,7.05,39.89,0.68,289397,285962,0.008,0.005,"Consumer Services",2.6,0.0709370884901065,0.010753132297902,3.87973619686134,26.315759642008,42
"234",1.5e+09,2.15e+09,3.36e+09,580990000,505640000,297050000,407020000,1.16e+09,0,0,"CSIQ",5.37,10.57,1.93,0.44,2,0.64,4.25,0.0885,0.1259,0.0862,0.4747,60.93,0.846,5,15.212,7.36,154,1.13,13.4,3.85,2465270,1663260,0,0,"Technology",1.7,-0.261276120426949,0.0271705360941033,3.2596629238437,26.3929480310546,15
"235",673300000,529720000,53180000,17830000,-80070000,-81300000,185770000,0,-51760000,-26940000,"CSLT",0,0,-0.2,12.91,4.2,9.96,-6.62,-1.5288,-1.5343,-0.219,-0.4208,0.59,0.904,-0.9,0,1.98,0,5.1,1.74,0,878348,463600,0,0,"Technology",2.4,-0.101376720901126,0.0253904314464745,5.60656968417964,71.8446601941748,92
"236",3.077e+10,3.932e+10,1.25e+10,8.57e+09,4.92e+09,1.99e+09,1.12e+09,1.012e+10,3.48e+09,331750000,"CSX",15.64,14.03,1.93,2.48,2.68,3.14,7.99,0.1596,0.2994,0.0712,0.1775,12.59,-0.055,2,0.045,1.14,87.46,1.5,11.75,1.32,8397170,7098750,0.023,0.021,"Transportation",2.4,-0.152943677688797,0.0111695865181329,3.47596258873702,34.0135605534425,5
"237",9.78e+09,1.028e+10,4.48e+09,1.91e+09,851490000,404200000,433150000,1.3e+09,580280000,360060000,"CTAS",23.54,20.02,1.83,2.13,4.93,2.3,12.07,0.0962,0.1556,0.1006,0.1978,38.63,-0.013,3.63,-0.173,3.88,67.27,2.8,17.3,0.73,553803,500900,0.01,0.011,"Consumer Non-Durables",2.7,0.0410325474625306,0.0079193669478123,2.65136419842383,21.9730438978366,16
"238",1.9e+09,1.7e+09,3.29e+09,572760000,501790000,208900000,449140000,315800000,338630000,345120000,"CTB",9.65,11.01,-3.63,0.57,2.14,0.52,3.38,0.0635,0.1118,0.0863,0.2131,54.79,-0.167,3.41,-0.103,7.8,34.06,3.04,15.24,-0.02,677394,423000,0.013,0.013,"Consumer Durables",2.9,-0.22079904797876,0.0133169072925336,20.5369807995433,23.6363636363637,6
"239",293480000,188650000,604260000,665730000,158900000,85290000,109970000,2020000,69620000,435970000,"CTCM",3.48,5.22,-0.5,0.48,0.77,0.31,1.19,0.1412,0.2269,0.116,0.17,3.88,-0.575,0.54,-0.73,0.7,0.52,1.7,2.43,3.86,560100,503325,0.368,0.282,"Consumer Services",3.2,-0.556603773584906,0.0266108476573934,7.75789325944779,58.3333333333334,93
"240",130830000,90230000,392830000,79340000,17120000,8450000,34420000,0,11570000,10770000,"CTG",13.19,14.27,1.18,0.33,1.18,0.23,5.27,0.0215,0.0392,0.0583,0.0752,25.87,-0.004,0.53,-0.6,1.84,0,2.87,5.95,0.45,101302,86188,0.036,0.034,"Technology",2,-0.108330906437124,0.0218729235507829,3.7473108259482,32.258064516129,15
"241",333430000,297840000,61390000,59180000,-60220000,-95590000,44400000,15240000,-42760000,-11090000,"CTIC",0,0,0,5.23,18.09,4.85,-4.95,-1.5142,-0.9972,-0.5612,-5.0302,0.39,0.933,-0.61,0,0.26,107.93,1.51,0.1,1.64,3154200,1069380,0,0,"Health Care",1.6,-0.0561224489795918,0.0248213474952281,5.17751051300486,58.8235294117647,94
"242",1.612e+10,3.616e+10,1.794e+10,1.018e+10,6.84e+09,7.61e+08,1.55e+08,2.052e+10,5.14e+09,2.17e+09,"CTL",21.25,12.02,-11.53,0.88,1.08,2.02,5.28,0.0424,0.1446,0.0322,0.0482,31.74,-0.019,1.35,-0.054,0.28,138.96,0.97,26.11,1.04,5059360,5798220,0.077,0.077,"Public Utilities",2.5,-0.201847316014853,0.00987643782401946,6.94899148116188,8.69554505309455,17
"243",1.007e+10,1.025e+10,1.3e+09,845630000,-33400000,225620,1.8e+09,1.8e+09,0,0,"CTRP",0,56.36,3.05,7.65,6.48,7.88,-306.99,2e-04,-0.0497,-0.0094,-0.0186,9.4,0.463,0,0,12.76,105.5,1.28,10.9,0.52,3178580,1991740,0,0,"Miscellaneous",2,0.0916578008235474,0.020317962298848,15.8655218694126,58.0768932939009,95
"244",1.279e+10,1.334e+10,2.265e+10,1.36e+09,897920000,340540000,865200000,1.42e+09,601190000,489350000,"CTRX",37.48,21.05,1.45,0.56,2.38,0.59,14.85,0.015,0.0274,0.0425,0.0764,109.2,0.217,1.64,0.366,4.16,26.33,1.38,25.81,0.21,2797060,3054100,0,0,"ETF",3,0.0320685018121474,0.00163044134119698,6.77097200511969,50.0004166562522,96
"245",623770000,572390000,401630000,129960000,66410000,27730000,138330000,83620000,38980000,34720000,"CTS",22.91,16.63,1.07,1.56,2.14,1.43,8.62,0.069,0.1236,0.0656,0.0932,11.97,-0.024,0.82,0.238,4.17,28.53,3.07,8.8,1.5,89069,106038,0.008,0.009,"Technology",1.7,0.064959583964124,0.0083506770097725,2.91949474720852,63.1577285322935,15
"246",3.852e+10,3.533e+10,1.075e+10,4.12e+09,2.16e+09,1.47e+09,3.35e+09,1.08e+09,1.51e+09,953750000,"CTSH",26.29,18.45,1.29,3.58,4.71,3.29,16.34,0.137,0.1791,0.1224,0.1991,17.67,0.202,2.4,0.097,5.49,13.14,3.4,13.4,1.44,3151720,2356260,0,0,"Technology",1.7,0.0564205256989788,0.0117726639772877,6.03106805058639,26.8518209876543,15
"247",1.212e+10,1.152e+10,3.15e+09,2.52e+09,673230000,224670000,983320000,1.4e+09,849980000,610540000,"CTXS",55.51,18.58,1.53,3.85,5.77,3.65,17.11,0.0713,0.1291,0.0475,0.0815,19.23,0.013,1.36,-0.484,6.14,66.46,1.02,13.12,1.31,1848550,2040890,0,0,"Technology",2.4,0.128675970403821,0.0106990902283941,12.0537246875552,10.2885808922735,15
"248",1.19e+09,1.12e+09,1.39e+09,315820000,128790000,39140000,212590000,156930000,205210000,202870000,"CUB",30.41,15.62,4.75,0.86,1.61,0.8,8.69,0.0281,0.0674,0.0478,0.0524,51.97,-0.044,1.46,0,7.91,21.13,2.11,27.62,0.5,123930,114575,0.006,0.006,"Capital Goods",2.8,-0.11384064309966,0.00965014268021495,3.04962594507678,27.9220597908703,1
"249",1.014e+10,1.606e+10,6.5e+09,3.32e+09,1.81e+09,273550000,884420000,9.72e+09,1.31e+09,343050000,"CVC",28.97,30.34,-27.5,1.19,0,2.47,8.88,0.041,0.1453,0.0891,0,24.44,0.025,0.97,-0.503,3.21,0,1.03,-18.25,0.7,4359760,3080960,0.023,0.021,"Consumer Services",3,0.410538069309205,0.0171205088362046,21.6533026367078,11.4504154769407,36
"250",3.32e+09,3.02e+09,8.05e+09,528400000,400800000,102100000,889900000,675400000,537200000,268040000,"CVI",32.68,22.49,-0.86,0.4,3.26,0.38,7.53,0.0127,0.03,0.0412,0.0993,92.75,-0.433,1.17,-0.567,10.25,40.1,3.45,11.51,1.91,290936,268875,0.054,0.067,"Energy",3.5,-0.0905212329153951,0.0157971211059983,3.00049167491882,32.0421916532894,40
"251",1.2675e+11,1.3585e+11,1.4301e+11,2.537e+10,1.084e+10,4.71e+09,1.63e+09,1.276e+10,7.95e+09,5.76e+09,"CVS",27.57,19.06,1.47,0.89,3.44,0.95,12.53,0.0331,0.0622,0.0758,0.126,124.57,0.111,4.08,0.081,1.45,34.5,1.3,32.82,1.17,4104910,3835210,0.013,0.012,"Health Care",1.7,0.11070901937292,0.00809607926793281,2.68558462885412,31.5984875830809,34
"252",486510000,557050000,727030000,317790000,112140000,36630000,16290000,170430000,0,0,"CVTI",11,10.88,2.41,0.6,2.4,0.77,4.97,0.0504,0.0812,0,0,43.04,0.01,2.15,1.91,0.89,94.28,0,9.91,1.44,286933,293388,0,0,"Transportation",2,-0.287782818233314,0.0264929468981434,2.66318032285979,13.3332984126652,5
"253",1.6638e+11,1.912e+11,1.7371e+11,5.554e+10,3.18e+10,1.73e+10,1.311e+10,3.393e+10,2.538e+10,-9.53e+09,"CVX",9.66,15.5,-3.98,1.01,1.12,1.1,6.01,0.0996,0.0848,0.0349,0.1126,92.55,-0.379,9.16,-0.431,6.97,21.61,1.4,82.85,1.23,7440230,10622600,0.047,0.046,"Energy",2.8,-0.186659968255288,0.00805949522062438,7.50945677583834,60.2514410058027,97
"254",3.2e+09,3.95e+09,2.25e+09,776520000,407860000,176740000,215590000,966150000,175270000,299460000,"CW",35.02,15.59,1.61,1.44,2.31,1.76,9.7,0.0419,0.131,0.0559,0.1179,46.84,0.006,1.92,-0.545,4.53,68.98,2.77,29.45,1.58,233291,224800,0.008,0.008,"Technology",1.7,-0.108606071261682,0.00910852296880185,3.0792933670527,50.0000604838952,15
"255",1.265e+10,1.564e+10,2.41e+09,2.12e+09,2.65e+09,449410000,21000,3.4e+09,1.32e+09,-827760000,"CXO",26.51,76.66,32.69,5.34,2.13,6.48,5.9,0.1883,0.3967,0.0539,0.0918,21.66,-0.374,4.02,-0.918,0,56.21,0.94,50.82,0.91,1510070,2282810,0,0,"Energy",1.7,-0.153210414914508,0.0188308879862907,2.25551461528296,38.1429560836222,40
"256",3.84e+09,4.28e+09,1.07e+09,363680000,-217740000,-320510000,133390000,4.49e+08,0,0,"CY",0,11.84,4.25,3.64,1.38,4.02,-19.68,-0.3008,-0.2675,-0.0728,-0.2159,5,1.64,-1.51,0,0.4,15.96,2.18,8.45,1.08,8394340,10122700,0.037,0.038,"Technology",2.3,-0.0938979790688855,0.0162782947788371,6.83474142776358,70.8333333333334,23
"257",23250000,-7480000,1850000,1730000,-22120000,-19640000,29500000,0,-18880000,-13890000,"CYCC",0,0,0,12.08,0.83,-4.05,0.34,0,-12.0676,-0.4036,-0.7477,0.08,0.293,-0.83,0,0.86,0,4.31,0.79,4.88,220498,106762,0,0,"Health Care",3,-0.302083333333333,0.0350078238169822,4.0358722005629,38.4615384615384,62
"258",588300000,548480000,2.51e+09,530460000,249120000,105560000,403730000,368200000,0,0,"CYD",5.38,6.01,0.65,0.23,0.51,0.22,2.2,0.0421,0.0718,0,0,66.03,-0.191,2.78,-0.415,10.57,24.99,0,29.46,0.04,44470,38950,0.072,0.074,"Energy",3,-0.224447688374896,0.0144289982322746,3.06062638109017,75.806451612903,87
"259",6.91e+09,2.353e+10,1.937e+10,1.578e+10,2.9e+09,3.31e+08,2.22e+08,1.705e+10,1.49e+09,582500000,"CYH",23.87,12.92,1.03,0.35,1.68,1.22,8.12,0.0146,0.0912,0.0408,0.0978,170.65,0.176,2.45,0,1.93,364.32,1.72,35.44,0.95,1451250,1319020,0,0,"Health Care",2,0.0572822190097578,0.0144375839587061,20.3858537238027,45.2012642697059,19
"260",4.255e+10,6.682e+10,1.222e+10,4.56e+09,4.68e+09,1.47e+09,2.88e+08,2.668e+10,3.82e+09,-2.83e+09,"D",28.65,18.48,3.16,3.43,3.49,5.47,14.29,0.1201,0.2521,0.0364,0.1228,20.91,-0.061,2.5,0.414,0.49,214.9,0.63,20.38,0.32,2529870,2281580,0.038,0.035,"Public Utilities",2.2,-0.0161046927224843,0.00698448173741591,2.85303739366737,0,17
"261",661960000,3.61e+09,555210000,552090000,405740000,18010000,65750000,3.01e+09,212540000,183270000,"DAC",36.77,4.05,1.03,1.2,0.91,6.5,8.9,0.0325,0.4866,0.0431,0.0264,5.06,0.023,0.16,2.609,0.6,410.51,0.34,6.68,1.28,21694,20825,0,0,"Transportation",2.8,-0.0607476635514018,0.0152735531829721,9.94533294940811,71.4285714285713,98
"262",3.527e+10,4.056e+10,4.092e+10,1.74e+10,7.22e+09,1.88e+09,3.79e+09,9.27e+09,6.32e+09,3.29e+09,"DAL",19.61,8.3,0.52,0.86,3.66,0.99,5.62,0.0458,0.1358,0.0662,0.1724,49.9,0.008,2.26,0.854,4.77,96.94,0.67,12.02,1.33,11891900,8189880,0.008,0.008,"Transportation",1.7,-0.0542552477635823,0.0153791582532698,3.66470107142443,44.8717521367521,5
"263",124720000,140580000,146320000,110690000,14410000,2580000,2010000,18270000,9810000,4770000,"DAVE",49.34,17.99,1.57,0.85,4.38,0.96,9.75,0.0176,0.058,0.075,0.0859,20.47,-0.085,0.36,-0.618,0.29,64.09,1.24,4.05,1.31,89859,36900,0,0,"Consumer Services",2.8,-0.412598977572559,0.0185130898077993,4.46206783821158,47.5409836065574,27
"264",264770000,507240000,735210000,140330000,69080000,12730000,32710000,280050000,66740000,45530000,"DCO",20.7,10.69,3.54,0.36,1.03,0.69,7.34,0.0173,0.0552,0.0343,0.0509,67.28,-0.038,1.16,0,2.96,109.6,3.09,23.23,-0.03,79155,64163,0,0,"Capital Goods",2.2,-0.253894003357882,0.0200337039040697,17.4834731153154,34.9314655656592,1
"265",5.048e+10,5.842e+10,3.395e+10,1.302e+10,5.98e+09,3.19e+09,3.75e+09,1.038e+10,4.01e+09,3.47e+09,"DD",15.94,15.53,12.29,1.48,4,1.72,9.76,0.0948,0.1283,0.058,0.2192,37.28,-0.094,3.5,-0.284,4.14,80.73,1.8,13.88,1.49,6173250,5884020,0.034,0.033,"Basic Industries",2.7,-0.173627114635085,0.0101187081734689,8.34264374710044,83.146020704483,54
"266",4.11e+09,4.36e+09,6.81e+09,2.51e+09,810730000,329740000,457620000,821340000,5.41e+08,379420000,"DDS",12.97,11.46,1.91,0.6,1.93,0.64,5.38,0.0485,0.0824,0.0799,0.1584,162.07,0.016,7.85,-0.019,11.34,38.62,2.02,52.72,1.51,568981,416938,0.002,0.002,"Consumer Services",3.3,-0.253374429986207,0.0111756353379952,7.20158159862552,6.30906755945509,42
"267",3.157e+10,6.471e+10,3.294e+10,1.129e+10,5.12e+09,2.58e+09,3.53e+09,3.739e+10,4.2e+09,3.57e+09,"DE",12.9,17.88,3.66,0.95,3.82,1.97,12.65,0.0782,0.1173,0.0401,0.2737,94.52,-0.179,7.33,-0.296,10.57,457.27,2.14,24.48,0.7,2792290,2453980,0.026,0.026,"Capital Goods",3.1,0.0767905733765767,0.00814187502952506,6.28481792166124,27.2726484718356,44
"268",2.43e+09,2.14e+09,1.82e+09,878110000,270140000,161780000,225140000,38540000,169650000,61540000,"DECK",15.64,12.61,1.22,1.31,2.54,1.18,7.92,0.089,0.1215,0.1236,0.1772,52.77,0.156,4.66,0,6.76,4.11,4.1,28.15,1.8,811619,789988,0,0,"Consumer Non-Durables",2.3,-0.0290434460176776,0.0134952825493027,3.43277939450904,24.6205772517514,16
"269",992120000,1.12e+09,480550000,319860000,84670000,34830000,1720000,155760000,72200000,44330000,"DENN",29.33,23.52,1.6,2.04,252.17,2.32,13.18,0.0725,0.1325,0.1399,7.2218,5.63,0.074,0.4,0.327,0.02,3990.78,0.72,0.05,0.54,652383,409475,0,0,"Consumer Services",2,0.00598802395209583,0.0154646751625399,7.40963349464198,14.0000000000001,99
"270",136780000,171450000,495070000,269460000,-47870000,-57310000,1980000,32780000,-8210000,0,"DEST",0,0,0,0.28,1.3,0.35,-3.58,-0.1158,-0.1273,0,0,36.49,-0.013,-4.22,-0.671,0.14,30.75,1.38,7.69,1.85,143192,86438,0.079,0.08,"Consumer Services",1,-0.235540326603197,0.0275502420871029,8.99106422878211,58.75,100
"271",1.68e+09,2.45e+09,9.21e+09,1.67e+09,242810000,-84050000,30060000,853430000,277730000,112620000,"DF",0,17.62,1.94,0.18,3.04,0.27,10.08,-0.0092,0.0086,0.0185,-0.137,98.14,-0.124,-0.91,0,0.32,155,1.46,5.84,1.5,1972120,1446080,0.016,0.016,"Consumer Non-Durables",2.6,0.0615668871266878,0.0136892657660732,4.79828065029438,12.5001093748632,16
"272",2.439e+10,3.458e+10,7.11e+09,0,0,2.18e+09,1.405e+10,2.424e+10,0,0,"DFS",11.53,9.72,1.21,3.46,2.18,4.86,0,0.3141,0.5193,0.0273,0.1972,15.8,0.205,4.84,-0.07,32.15,215.25,1.65,25.77,1.49,2956760,4634840,0.02,0.018,"Finance",1.8,-0.0396526402496869,0.00853493924803964,4.25008189050359,50.0000213675487,10
"273",2.388e+10,2.608e+10,1.931e+10,5.8e+09,2.18e+09,1.1e+09,225120000,2.72e+09,1.41e+09,1.05e+09,"DG",22.24,17.63,1.55,1.23,4.42,1.35,11.97,0.0568,0.095,0.1063,0.2146,63.8,0.088,3.61,0.139,0.76,50.42,1.57,18.13,1.33,2512720,1667790,0.011,0.006,"Consumer Services",2.1,0.0520543707228712,0.00785478222906254,3.51564583835064,29.8321523888914,42
"274",1.06e+10,1.415e+10,7.55e+09,2.8e+09,1.48e+09,4.91e+08,1.5e+08,3.74e+09,9.01e+08,695500000,"DGX",21.62,14.44,1.56,1.4,2.45,1.87,9.59,0.066,0.1542,0.0747,0.126,52.08,0.012,3.41,-0.113,1.04,86,1.23,29.96,0.02,1441490,1175500,0.021,0.019,"Health Care",3.1,-0.0212036392182774,0.012373514687777,10.2616207660241,43.785386462615,19
"275",1.089e+10,1.308e+10,9.32e+09,1.76e+09,1e+09,569800000,665800000,3.95e+09,-564400000,-573970000,"DHI",19.07,12.69,0.88,1.16,1.99,1.4,13.08,0.0611,0.1023,0.0593,0.1166,25.79,0.382,1.56,0.129,1.82,72.78,8.12,14.78,1.63,4484070,6973020,0.009,0.009,"Capital Goods",2.6,0.12019977058732,0.0117696258946149,2.82407235129097,3.37837608839209e-05,1
